document_id,customer_id,doc_type,created_at,title,language,format,content
D002321,C0414,underwriting_memo,2024-01-11T04:49:35,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Green Logistics
Loan product: Equipment Loan
Requested amount: 268,336 CAD
Reported annual revenue: 4,615,720 CAD
Internal risk rating: 3 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 1

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Risk profile is currently assessed as low.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D002322,C0414,compliance_summary,2024-02-23T04:49:35,Compliance Summary,en,markdown,"# Compliance Summary

Business: Green Logistics
Region: Territories
Relationship length: 7.7 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D002323,C0415,financial_statement,2024-11-05T04:51:24,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Pioneer Consulting
Industry: Logistics
Reported annual revenue: 9,159,648 CAD

## Income Statement (simplified)

- Revenue: 9,159,648 CAD
- Cost of goods sold: 5,479,609 CAD
- Payroll: 1,909,172 CAD
- Rent and occupancy: 954,606 CAD
- Other operating expenses: 1,324,994 CAD

**EBITDA (approximate): -508,733 CAD**

## Notes

- Loan request under review: 377,668 CAD
- Figures are rounded and based on management provided statements.
"
D002324,C0415,tax_return,2023-11-26T04:51:24,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Pioneer Consulting
Region: Prairies
Tax year: 2024

## Income

- Gross business income: 9,159,648 CAD

## Deductions and expenses

- Deductible expenses: 6,627,323 CAD
- Taxable income: 2,532,325 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 582,434 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D002325,C0415,bank_statement,2024-11-18T04:51:24,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Pioneer Consulting
Region: Prairies

## Cash inflows

- Sales deposits: 981,895 CAD

## Cash outflows

- Payroll: 321,088 CAD
- Rent and occupancy: 112,980 CAD
- Operating expenses and suppliers: 190,542 CAD
- Loan payment: 1,126 CAD

## Month end summary

- Net cash flow (approximate): 356,159 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D002326,C0415,underwriting_memo,2023-12-02T04:51:24,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Pioneer Consulting
Loan product: Equipment Loan
Requested amount: 377,668 CAD
Reported annual revenue: 9,159,648 CAD
Internal risk rating: 8 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 2

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- There is a non trivial risk that the client may refinance or move their relationship if pricing is not competitive.
"
D002327,C0415,compliance_summary,2024-01-23T04:51:24,Compliance Summary,en,markdown,"# Compliance Summary

Business: Pioneer Consulting
Region: Prairies
Relationship length: 9.0 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions suggest frustration with pricing and service levels, which may increase the chance of relationship exit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D002328,C0416,financial_statement,2024-12-31T04:52:59,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Urban Consulting
Industry: Retail
Reported annual revenue: 3,032,555 CAD

## Income Statement (simplified)

- Revenue: 3,032,555 CAD
- Cost of goods sold: 1,620,052 CAD
- Payroll: 1,005,729 CAD
- Rent and occupancy: 114,420 CAD
- Other operating expenses: 221,059 CAD

**EBITDA (approximate): 71,295 CAD**

## Notes

- Loan request under review: 321,233 CAD
- Figures are rounded and based on management provided statements.
"
D002329,C0416,tax_return,2023-10-18T04:52:59,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Urban Consulting
Region: British Columbia
Tax year: 2024

## Income

- Gross business income: 3,032,555 CAD

## Deductions and expenses

- Deductible expenses: 2,036,012 CAD
- Taxable income: 996,543 CAD

## Tax computation

- Applied tax rate: 18%
- Tax due: 179,377 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D002330,C0416,bank_statement,2023-11-24T04:52:59,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Urban Consulting
Region: British Columbia

## Cash inflows

- Sales deposits: 266,841 CAD

## Cash outflows

- Payroll: 73,791 CAD
- Rent and occupancy: 30,910 CAD
- Operating expenses and suppliers: 36,066 CAD
- Loan payment: 1,833 CAD

## Month end summary

- Net cash flow (approximate): 124,241 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D002331,C0416,bank_statement,2024-10-17T04:52:59,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Urban Consulting
Region: British Columbia

## Cash inflows

- Sales deposits: 289,243 CAD

## Cash outflows

- Payroll: 69,444 CAD
- Rent and occupancy: 28,340 CAD
- Operating expenses and suppliers: 29,794 CAD
- Loan payment: 1,833 CAD

## Month end summary

- Net cash flow (approximate): 159,832 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D002332,C0416,bank_statement,2024-07-17T04:52:59,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: Urban Consulting
Region: British Columbia

## Cash inflows

- Sales deposits: 181,942 CAD

## Cash outflows

- Payroll: 53,783 CAD
- Rent and occupancy: 12,203 CAD
- Operating expenses and suppliers: 43,421 CAD
- Loan payment: 1,833 CAD

## Month end summary

- Net cash flow (approximate): 70,702 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D002333,C0416,underwriting_memo,2024-07-04T04:52:59,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Urban Consulting
Loan product: Term Loan
Requested amount: 321,233 CAD
Reported annual revenue: 3,032,555 CAD
Internal risk rating: 9 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 2

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D002334,C0417,financial_statement,2025-04-09T04:55:32,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Silver Enterprises
Industry: E-commerce
Reported annual revenue: 7,276,956 CAD

## Income Statement (simplified)

- Revenue: 7,276,956 CAD
- Cost of goods sold: 3,208,665 CAD
- Payroll: 1,774,824 CAD
- Rent and occupancy: 704,405 CAD
- Other operating expenses: 1,184,254 CAD

**EBITDA (approximate): 404,808 CAD**

## Notes

- Loan request under review: 357,578 CAD
- Figures are rounded and based on management provided statements.
"
D002335,C0417,tax_return,2025-04-02T04:55:32,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Silver Enterprises
Region: Alberta
Tax year: 2024

## Income

- Gross business income: 7,276,956 CAD

## Deductions and expenses

- Deductible expenses: 4,831,441 CAD
- Taxable income: 2,445,515 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 562,468 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D002336,C0417,bank_statement,2024-06-23T04:55:32,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Silver Enterprises
Region: Alberta

## Cash inflows

- Sales deposits: 721,623 CAD

## Cash outflows

- Payroll: 219,367 CAD
- Rent and occupancy: 66,945 CAD
- Operating expenses and suppliers: 178,817 CAD
- Loan payment: 2,598 CAD

## Month end summary

- Net cash flow (approximate): 253,896 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D002337,C0417,underwriting_memo,2024-10-16T04:55:32,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Silver Enterprises
Loan product: Line of Credit
Requested amount: 357,578 CAD
Reported annual revenue: 7,276,956 CAD
Internal risk rating: 10 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 1

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D002338,C0417,compliance_summary,2024-02-26T04:55:32,Compliance Summary,en,markdown,"# Compliance Summary

Business: Silver Enterprises
Region: Alberta
Relationship length: 9.2 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D002339,C0418,financial_statement,2024-06-17T04:57:05,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Green Studios
Industry: E-commerce
Reported annual revenue: 426,900 CAD

## Income Statement (simplified)

- Revenue: 426,900 CAD
- Cost of goods sold: 252,422 CAD
- Payroll: 137,892 CAD
- Rent and occupancy: 27,039 CAD
- Other operating expenses: 36,367 CAD

**EBITDA (approximate): -26,820 CAD**

## Notes

- Loan request under review: 292,876 CAD
- Figures are rounded and based on management provided statements.
"
D002340,C0418,bank_statement,2024-01-21T04:57:05,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Green Studios
Region: Ontario

## Cash inflows

- Sales deposits: 44,502 CAD

## Cash outflows

- Payroll: 12,488 CAD
- Rent and occupancy: 3,422 CAD
- Operating expenses and suppliers: 10,212 CAD
- Loan payment: 1,464 CAD

## Month end summary

- Net cash flow (approximate): 16,916 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
